station_name,venue_name,venue_address,venue_distance,venue_latitude,venue_longitude
Quai de Béthune - Pont de la Tournelle,Institut du Monde Arabe,"1 rue des Fossés-Saint-Bernard, place Mohammed-V",239,N/A,N/A
Quai de Béthune - Pont de la Tournelle,Le Saint Régis,"6 rue Jean du Bellay, 4e",287,N/A,N/A
Quai de Béthune - Pont de la Tournelle,Le Flore en l'Ile,"42 quai d’Orléans, 4e",281,N/A,N/A
Jacquier - Didot,Le Jéroboam,72 rue Didn't,104,N/A,N/A
Jacquier - Didot,Chez Kimly,86 rue Didot,183,N/A,N/A
Jacquier - Didot,L'Essentiel,168 rue d'Alésia,368,N/A,N/A
Jacquier - Didot,Bistrotters,9 rue Decrès,454,N/A,N/A
Jacquier - Didot,Le Petit Baigneur,10 rue de la Sablière,507,N/A,N/A
Docteurs Déjérine - Pte de Montreuil,Restaurant Obrigado,8 avenue de la Porte de Montreuil,50,N/A,N/A
Docteurs Déjérine - Pte de Montreuil,Decathlon,63 rue de la République,355,N/A,N/A
Docteurs Déjérine - Pte de Montreuil,Sephora,235 rue Etienne Marcel,370,N/A,N/A
Docteurs Déjérine - Pte de Montreuil,Subway,280 rue de Paris,289,N/A,N/A
Docteurs Déjérine - Pte de Montreuil,La Table d'Emile,7 rue Emile Zola,549,N/A,N/A
Pergolèse - Marbeau,Saint-James Club,43 avenue Bugeaud,370,N/A,N/A
Pergolèse - Marbeau,Auberge Dab,161 avenue de Malakoff,370,N/A,N/A
Pergolèse - Marbeau,Jardins de l'Avenue Foch,avenue Foch,426,N/A,N/A
Pergolèse - Marbeau,Scossa,8 place Victor Hugo,484,N/A,N/A
Pergolèse - Marbeau,Joe & The Juice,92 avenue Victor Hugo,519,N/A,N/A
Jonquière - Docteur Paul Brousse,Le 975,25 rue Guy Môquet,405,N/A,N/A
Jonquière - Docteur Paul Brousse,Le Refuge des Moines,85 rue des Moines,411,N/A,N/A
Jonquière - Docteur Paul Brousse,Menelik,4 rue Sauffroy,473,N/A,N/A
Jonquière - Docteur Paul Brousse,Octopussy Bar,22 rue de la Jonquière,494,N/A,N/A
Jonquière - Docteur Paul Brousse,Coretta,"151 bis, rue Cardinet",493,N/A,N/A
Nationale - Marcel Duchamp,Pho Bida Vietnam,36-38 rue Nationale,46,N/A,N/A
Nationale - Marcel Duchamp,Lao Chaleune,29 rue du Château des Rentiers,184,N/A,N/A
Nationale - Marcel Duchamp,Tang Frères,48 avenue d'Ivry,193,N/A,N/A
Nationale - Marcel Duchamp,Thieng Heng,50 avenue d'Ivry,211,N/A,N/A
Nationale - Marcel Duchamp,Lao Douang Dy,44 avenue d'Ivry,193,N/A,N/A
Rougemont - Poissonnière,Max Linder Panorama,"24 boulevard Poissonniere, 9th",81,N/A,N/A
Rougemont - Poissonnière,Rivié,30-32 rue du Sentier,163,N/A,N/A
Rougemont - Poissonnière,La Crème de Paris,4 rue du Faubourg Montmartre,190,N/A,N/A
Rougemont - Poissonnière,Evénements au Comedy Club,42 boulevard Bonne Nouvelle,212,N/A,N/A
Rougemont - Poissonnière,L'Appartement Sézane,1 rue Saint Fiacre,234,N/A,N/A
Place Carnot,L'Amitié,120 avenue du Président Wilson,158,N/A,N/A
Place Carnot,Parc des Beaumonts,rue Paul Doumer,410,N/A,N/A
Place Carnot,Mojitos,20 rue du capitaine Dreyfus,385,N/A,N/A
Place Carnot,Apsara,12 boulevard de Chanzy,540,N/A,N/A
Place Carnot,La Cave Establissements Restaurant,45 rue de Paris,565,N/A,N/A
Square d'Anvers,Elysée Montmartre,72 boulevard de Rochechouart 18th,87,N/A,N/A
Square d'Anvers,La Cure Gourmande,8 rue de Steinkerque,124,N/A,N/A
Square d'Anvers,Le Trianon,"80 boulevard de Rochechouart, 18e",129,N/A,N/A
Square d'Anvers,La Binouze,"72 rue de Rochechouart, 9e",169,N/A,N/A
Square d'Anvers,Maison Georges Larnicol,7 rue de Steinkerque,188,N/A,N/A
Nanterre - Université,Burger King,180 allée de Corse,66,N/A,N/A
Nanterre - Université,Pharmacie du RER,Centre Commercial Rer-Paris la Défense Station Rer-la Défense,84,N/A,N/A
Nanterre - Université,La Ferme du Bonheur,220 avenue de la République,486,N/A,N/A
Nanterre - Université,Green Paradise CBD shop & livraison,49 Rue Francis de Pressensé,175,N/A,N/A
Nanterre - Université,Subway,Nanterre Coeur Universite,326,N/A,N/A
Jean Jaurès - Gare de Clamart,Super U,rue de Vanves 14,173,N/A,N/A
Jean Jaurès - Gare de Clamart,Aquazena,144 promenade du Verger,402,N/A,N/A
Jean Jaurès - Gare de Clamart,La Poste,1 rue Pierre Baudry,182,N/A,N/A
Jean Jaurès - Gare de Clamart,Parc Henri Barbusse,12 rue Henri Tariel,424,N/A,N/A
Jean Jaurès - Gare de Clamart,Les 3 Napoli,12 rue Lazare Carnot,418,N/A,N/A
Serrurier,Franprix,52 rue de Mouzaïa,105,N/A,N/A
Serrurier,Brasserie le Danube,3 place Rhin et Danube,410,N/A,N/A
Serrurier,Carrefour City,51 rue du Général Brunet,393,N/A,N/A
Serrurier,Place de Rhin et Danube,place de Rhin et Danube,450,N/A,N/A
Serrurier,Le Pré en Bulles,34 rue Honoré d'Estienne d'Orves,618,N/A,N/A
Commandant Charcot - Bretteville,Le Tir aux Pigeons,50 route de l'Etoile,322,N/A,N/A
Commandant Charcot - Bretteville,Club House de l'Etrier de Paris,route des Lacs A Madrid 62,291,N/A,N/A
Commandant Charcot - Bretteville,Librairie de la Fondation Louis Vuitton,8 avenue du Mahatma Gandhi,565,N/A,N/A
Commandant Charcot - Bretteville,Louis Vuitton Foundation (Fondation Louis Vuitton),8 avenue du Mahatma Gandhi,577,N/A,N/A
Commandant Charcot - Bretteville,Jardin d'Acclimatation,45 avenue du Mahatma Gandhi,697,N/A,N/A
Olivier de Serres - Leriche,Le Murier,42 rue Olivier de Serres,57,N/A,N/A
Olivier de Serres - Leriche,Le Cambodge,2 rue Leriche,192,N/A,N/A
Olivier de Serres - Leriche,The Counter Rugby Bar (Le Comptoir),354 bis rue de Vaugirard,242,N/A,N/A
Olivier de Serres - Leriche,Le Coin d'Alexandre,86 rue Olivier de Serres,287,N/A,N/A
Olivier de Serres - Leriche,Au Petit Parisien,358 rue de Vaugirard,261,N/A,N/A
Guy Môquet - Saint-Ouen,Aux Dés Calés,181 Passage Legendre,104,N/A,N/A
Guy Môquet - Saint-Ouen,Octopussy Bar,22 rue de la Jonquière,159,N/A,N/A
Guy Môquet - Saint-Ouen,Le Square Marcadet,227bis rue de Marcadet,323,N/A,N/A
Guy Môquet - Saint-Ouen,Le 975,25 rue Guy Môquet,346,N/A,N/A
Guy Môquet - Saint-Ouen,Le Refuge des Moines,85 rue des Moines,395,N/A,N/A
Duméril - Jeanne d'Arc,Tesoro d'Italia,65 boulevard Saint Marcel,214,N/A,N/A
Duméril - Jeanne d'Arc,Chez Neung,70 boulevard Saint-Marcel,224,N/A,N/A
Duméril - Jeanne d'Arc,Au Bon Coin,21 rue de la Collégiale,388,N/A,N/A
Duméril - Jeanne d'Arc,Salon de thé de la Grande Mosquée de Paris (Salon de Thé de la Grande Mosquée de Paris),39 rue Geoffroy Saint-Hilaire,411,N/A,N/A
Duméril - Jeanne d'Arc,Grande Galerie de l'Evolution (Grande Galerie de l'évolution),"36 rue Geoffroy-St-Hilaire, 5e",442,N/A,N/A
Pierre Ginier - Clichy,Cinéma des Cinéastes,"7 avenue de Clichy, 17th",280,N/A,N/A
Pierre Ginier - Clichy,Librairie de Paris,7-11 place de Clichy,331,N/A,N/A
Pierre Ginier - Clichy,L'Européen,5 rue Biot,331,N/A,N/A
Pierre Ginier - Clichy,L'Etabli,2 rue Lamandé,432,N/A,N/A
Pierre Ginier - Clichy,Kokoya,5 rue des Batignolles,435,N/A,N/A
Proudhon - Président Wilson,La Poste,154 bis avenue du Président Wilson,450,N/A,N/A
Proudhon - Président Wilson,Franprix,8 avenue George Sand,473,N/A,N/A
Proudhon - Président Wilson,Thai Wok,184 avenue du Président Wilson,667,N/A,N/A
Proudhon - Président Wilson,Centre Sportif des Poissonniers,2 rue Jean Cocteau,865,N/A,N/A
Proudhon - Président Wilson,Egp18,48 rue Charles Hermitte,868,N/A,N/A
Batignolles - Abel Truchet,Kokoya,5 rue des Batignolles,35,N/A,N/A
Batignolles - Abel Truchet,Le Boeuf Volant,4 rue Marriotte,227,N/A,N/A
Batignolles - Abel Truchet,L'Européen,5 rue Biot,203,N/A,N/A
Batignolles - Abel Truchet,Librairie de Paris,7-11 place de Clichy,235,N/A,N/A
Batignolles - Abel Truchet,Mamma Primi,18 rue Boursault,240,N/A,N/A
Saint-Sulpice,Aux Prés,27 rue du Dragon,117,N/A,N/A
Saint-Sulpice,Blueberry,6 rue du Sabot,122,N/A,N/A
Saint-Sulpice,Pierre Hermé,"72 rue Bonaparte, Paris",143,N/A,N/A
Saint-Sulpice,Cook'n Saj,5 rue Bernard Palissy 75006,188,N/A,N/A
Saint-Sulpice,Chantelivre,13 rue de Sèvres,177,N/A,N/A
Saint-Mande - Picpus,Le Picotin,35 rue Sibuet,183,N/A,N/A
Saint-Mande - Picpus,L'Églantine,21 rue Fabre d'Eglantine,498,N/A,N/A
Saint-Mande - Picpus,Khun Akorn,8 avenue de Taillebourg,558,N/A,N/A
Saint-Mande - Picpus,Place de la Nation,2 place de la Nation,547,N/A,N/A
Saint-Mande - Picpus,Royal VI Nation,7 place de la Nation,665,N/A,N/A
Gare du Nord - Demarquay,Le Dellys,5 rue des Deux Gares,318,N/A,N/A
Gare du Nord - Demarquay,NENI Paris,12 boulevard de Denain,306,N/A,N/A
Gare du Nord - Demarquay,Muniyandi Vilas,207 rue du Faubourg Saint-Denis,298,N/A,N/A
Gare du Nord - Demarquay,Théâtre des Bouffes du Nord,"37 bis, boulevard de la Chapelle",350,N/A,N/A
Gare du Nord - Demarquay,La Bulle,"48 rue Louis Blanc, 10e",371,N/A,N/A
Stade Pershing,Stade Pershing,route du Bosquet Mortemart,78,N/A,N/A
Stade Pershing,Stade Pershing,Bois de Vincennes,76,N/A,N/A
Stade Pershing,INSEP – Salle M.T. Eyquem,11 avenue du Tremblay,461,N/A,N/A
Stade Pershing,Stade de baseball Mortemart,Bois de Vincennes,355,N/A,N/A
Stade Pershing,Insep,11 avenue du Tremblay,476,N/A,N/A
Bassano -  Iéna,La Pâtisserie By Cyril Lignac,2 rue de Chaillot,184,N/A,N/A
Bassano -  Iéna,Musee de la Mode et du Costume (Musée Galliera – Musée de la Mode et du Costume),"10 avenue Pierre 1er de Serbie, 16e",240,N/A,N/A
Bassano -  Iéna,Pret A Manger,58 avenue Marceau,275,N/A,N/A
Bassano -  Iéna,Maxan,3 rue Quentin Bauchart,256,N/A,N/A
Bassano -  Iéna,L'Oiseau Blanc,19 avenue Kléber,316,N/A,N/A
Arsène Houssaye - Friedland,Matsuhisa Paris,35-37 avenue Hoche,142,N/A,N/A
Arsène Houssaye - Friedland,Pierre Gagnaire,6 rue de Balzac,160,N/A,N/A
Arsène Houssaye - Friedland,Cartier,154 avenue des Champs Elysées,186,N/A,N/A
Arsène Houssaye - Friedland,Lido de Paris,"116 bis avenue des Champs-Elysees, 8th",220,N/A,N/A
Arsène Houssaye - Friedland,Cinéma le Balzac,1 rue de Balzac,199,N/A,N/A
Colisée - Champs-Elysées,Zara Home,38-40 avenue des Champs-Élysées,49,N/A,N/A
Colisée - Champs-Elysées,Galeries Lafayette,60 avenue des Champs Elysees,95,N/A,N/A
Colisée - Champs-Elysées,Monoprix,107 rue la Boétie,91,N/A,N/A
Colisée - Champs-Elysées,Joe & The Juice,60 avenue des Champs-Élysées,90,N/A,N/A
Colisée - Champs-Elysées,Mondaine de Pariso,23 rue de Ponthieu,115,N/A,N/A
Charles Gide - Fort de Bicêtre ,Parc Phillippe Pinel,rue Rossel,501,N/A,N/A
Charles Gide - Fort de Bicêtre ,Le KB,114 avenue de Fontainebleau,632,N/A,N/A
Charles Gide - Fort de Bicêtre ,Asie B7,16 avenue Eugène Thomas,522,N/A,N/A
Charles Gide - Fort de Bicêtre ,Francesca,63 avenue de Fontainebleau,800,N/A,N/A
Charles Gide - Fort de Bicêtre ,La Goulette (La Goulette Zmen),2 rue Roger Salengro,981,N/A,N/A
Place du 14 Juillet,Marché de Malakoff,place du Onze novembre,262,N/A,N/A
Place du 14 Juillet,Okayama,2 rue André Coin,86,N/A,N/A
Place du 14 Juillet,Intermarché,9 rue Béranger,259,N/A,N/A
Place du 14 Juillet,Ceva,6 place du Onze Novembre,262,N/A,N/A
Place du 14 Juillet,Chateaunet,166 avenue Pierre Brossolette,482,N/A,N/A
Pierre et Marie Curie - Julien Grimau,Mosquée DITIB de Bagnolet,58 rue Lénine,217,N/A,N/A
Pierre et Marie Curie - Julien Grimau,BTP Résidences Médico Sociales,2 rue Descartes,265,N/A,N/A
Pierre et Marie Curie - Julien Grimau,L'Amandine,42 rue Sadi Carnot,456,N/A,N/A
Pierre et Marie Curie - Julien Grimau,Le Bal Perdu,2 rue Charles Graindorge,521,N/A,N/A
Pierre et Marie Curie - Julien Grimau,Espace Aubade CMR Bagnolet,31 avenue Jean Lolive,500,N/A,N/A
Picpus - Louis Braille,Boulangerie Daumesnil,219 avenue Daumesnil,192,N/A,N/A
Picpus - Louis Braille,Atout Livre,"203 bis, avenue Daumesnil",220,N/A,N/A
Picpus - Louis Braille,Zic Zinc,95 rue Claude Decaen,354,N/A,N/A
Picpus - Louis Braille,Le Picotin,35 rue Sibuet,412,N/A,N/A
Picpus - Louis Braille,Médiathèque Hélène Berr,70 rue de Picpus,364,N/A,N/A
Vitruve - Davout,Peppe Pizzeria,2 place Saint-Blaise,404,N/A,N/A
Vitruve - Davout,L'Ogresse,4 rue des Prairies,327,N/A,N/A
Vitruve - Davout,Abyssinia,5 rue Martin Garat,454,N/A,N/A
Vitruve - Davout,Bar Mama Shelter,Mama Shelter,488,N/A,N/A
Vitruve - Davout,Mama Shelter Rooftop,109 rue de Bagnolet,483,N/A,N/A
Sebastopol - Rambuteau,Glace Bachir,58 rue Rambuteau,92,N/A,N/A
Sebastopol - Rambuteau,Lego Store,1 Passage de la canopé,215,N/A,N/A
Sebastopol - Rambuteau,Bo&Mie,18 rue de Turbigo,248,N/A,N/A
Sebastopol - Rambuteau,Stravinsky Fountain (Fontaine Stravinsky),place Igor Stravinsky,269,N/A,N/A
Sebastopol - Rambuteau,Passage du Grand Cerf,145 rue Saint Denis,330,N/A,N/A
Cambon - Rivoli,Pierre Hermé,4 rue Cambon,52,N/A,N/A
Cambon - Rivoli,Ferdi,32 rue du mont Thabor,115,N/A,N/A
Cambon - Rivoli,Noir,8 rue Saint-Florentin,148,N/A,N/A
Cambon - Rivoli,Bar 8,251 rue Saint-Honoré,169,N/A,N/A
Cambon - Rivoli,Hôtel de la Marine,2 place de la Concorde,178,N/A,N/A
Hauteville - Bonne Nouvelle,Le Distrait,26 rue de la Lune,77,N/A,N/A
Hauteville - Bonne Nouvelle,Evénements au Comedy Club,42 boulevard Bonne Nouvelle,94,N/A,N/A
Hauteville - Bonne Nouvelle,Rivié,30-32 rue du Sentier,239,N/A,N/A
Hauteville - Bonne Nouvelle,Eels,27 rue d ́Hauteville,280,N/A,N/A
Hauteville - Bonne Nouvelle,Max Linder Panorama,"24 boulevard Poissonniere, 9th",360,N/A,N/A
Place du Maréchal Juin - Péreire,Phebe,190n rue de Courcelles,115,N/A,N/A
Place du Maréchal Juin - Péreire,Petrus,12 place du Maréchal. -Juin,136,N/A,N/A
Place du Maréchal Juin - Péreire,Boulangerie-Pâtisserie Lohezic,143 rue de Courcelles,217,N/A,N/A
Place du Maréchal Juin - Péreire,Yemma,2 rue Gervex,333,N/A,N/A
Place du Maréchal Juin - Péreire,Il était une oie dans le Sud-Ouest,8 rue Gustave Flaubert,422,N/A,N/A
Flandrin - Longchamp,Le Zinc du 16,58 rue de la Faisanderie,101,N/A,N/A
Flandrin - Longchamp,Il Cottage,1 boulevard Lannes,205,N/A,N/A
Flandrin - Longchamp,Saint-James Club,43 avenue Bugeaud,453,N/A,N/A
Flandrin - Longchamp,Noir - Coffee Shop & Torréfacteur,32 Rue Gustave Courbet,483,N/A,N/A
Flandrin - Longchamp,Porte Dauphine,57 avenue Bugeaud,371,N/A,N/A
Gare de Lyon - Chalon,Ground Control,"81 rue du Charolais, 12e",572,N/A,N/A
Gare de Lyon - Chalon,Dersou,"21 rue St-Nicolas, 12e",640,N/A,N/A
Gare de Lyon - Chalon,East Mamma,133 rue du Faubourg Saint-Antoine,657,N/A,N/A
Gare de Lyon - Chalon,Écluse de l'Arsenal,Port de l'Arsenal,643,N/A,N/A
Gare de Lyon - Chalon,L'Ebauchoir,43-45 rue de Citeaux,693,N/A,N/A
Gare de l'Est - Verdun,Café A,148 rue du Faubourg Saint-Martin,121,N/A,N/A
Gare de l'Est - Verdun,Starbucks,place du Onze Novembre 1918 Gare de l'Est,134,N/A,N/A
Gare de l'Est - Verdun,Le Dellys,5 rue des Deux Gares,327,N/A,N/A
Gare de l'Est - Verdun,Pâtisserie Boulangerie Liberté,39 rue des Vinaigriers,345,N/A,N/A
Gare de l'Est - Verdun,Street Bangkok Local Food,3 rue Eugene Varlin,361,N/A,N/A
Olympiades,Le Pretexte,111 rue de Tolbiac 75013,129,N/A,N/A
Olympiades,Chez Trassoudaine,3 Impasse Nationale,213,N/A,N/A
Olympiades,Thai Yim 2,70 rue du Chateau des Rentiers,300,N/A,N/A
Olympiades,Thaï Royal,97 avenue d'Ivry,298,N/A,N/A
Olympiades,Tang Frères,48 avenue d'Ivry,315,N/A,N/A
Chartres - La Charbonnière,Boulangerie Tembely,33 rue Myrha,257,N/A,N/A
Chartres - La Charbonnière,Le Louxor,"170 boulevard de Magenta, 10e",297,N/A,N/A
Chartres - La Charbonnière,Le Myrha,70 rue Myrha,295,N/A,N/A
Chartres - La Charbonnière,La Môme,"16 rue Stéphenson, 18e",288,N/A,N/A
Chartres - La Charbonnière,Gibert Joseph,15-17 boulevard Barbès,314,N/A,N/A
Wilson - Landy,The King Lewis Irish Pub & Restaurant,79 rue du Landy,85,N/A,N/A
Wilson - Landy,Auto Ecole Inri's,237 avenue du Président Wilson,102,N/A,N/A
Wilson - Landy,Subway,236 avenue du President Wilson,133,N/A,N/A
Wilson - Landy,Thai Wok,184 avenue du Président Wilson,310,N/A,N/A
Wilson - Landy,Thevy Mahal,246 avenue du Président Wilson,183,N/A,N/A
Président Wilson - Baudin,Les Culottés du Midi,34 avenue de l'Europe,173,N/A,N/A
Président Wilson - Baudin,Papa Burger,84 rue Rivay,157,N/A,N/A
Président Wilson - Baudin,Ta Pas Ta,32 avenue de l'Europe,187,N/A,N/A
Président Wilson - Baudin,Wok In The Street,19 rue Collange,258,N/A,N/A
Président Wilson - Baudin,Parc de la Planchette,rue Paul Vaillant Couturier,330,N/A,N/A
Parc Georges Brassens - Brancion,Tatou Pizza,68 rue Brancion,56,N/A,N/A
Parc Georges Brassens - Brancion,Parc Georges Brassens,"2 place Jacques-Marette, rue de Dantzig",152,N/A,N/A
Parc Georges Brassens - Brancion,Max Poilâne,87 rue Brancion,129,N/A,N/A
Parc Georges Brassens - Brancion,Le Grand Pan,20 rue Rosenwald,265,N/A,N/A
Parc Georges Brassens - Brancion,Champa Lao,60 Bis rue Dombasle,333,N/A,N/A
Place du Moulin de Javel,Parc André-Citroën,2 rue de la Montagne de la Fage,264,N/A,N/A
Place du Moulin de Javel,Le Quinzième,14 rue de Cauchy,420,N/A,N/A
Place du Moulin de Javel,Le Mathusalem,"5 bis, boulevard Exelmans",377,N/A,N/A
Place du Moulin de Javel,Pasta Oro,144 avenue de Versailles,412,N/A,N/A
Place du Moulin de Javel,La Grenouille Bleue,48 rue Balard,462,N/A,N/A
La Jarry - Place Diderot,Chantelot Andre,138 rue de la Jarry,110,N/A,N/A
La Jarry - Place Diderot,Carrefour Market,"1 place Jean Spire Lemaitre, rue des Pommiers",292,N/A,N/A
La Jarry - Place Diderot,Udsm Union Defens Sante Mentale Reg Establissements Paris,40 avenue de Stalingrad,190,N/A,N/A
La Jarry - Place Diderot,Villa Capri,2 boulevard de la Libération,347,N/A,N/A
La Jarry - Place Diderot,Pharmacie Khiat,2 avenue de Stalingrad,299,N/A,N/A
David Weill - Parc Montsouris,Bistrot 32,32 boulevard Jourdan,53,N/A,N/A
David Weill - Parc Montsouris,Parc Montsouris,37 boulevard Jourdan,340,N/A,N/A
David Weill - Parc Montsouris,Parc de la Cité Internationale Universitaire,Cité Internationale Universitaire,395,N/A,N/A
David Weill - Parc Montsouris,Il Far'Niente,14 rue Paul Fort,357,N/A,N/A
David Weill - Parc Montsouris,Café Chinchin,25 avenue Reille,364,N/A,N/A
Epée de Bois - Mouffetard,Dealer de Café,73 rue Mouffetard,79,N/A,N/A
Epée de Bois - Mouffetard,Mavrommatis,42 rue Daubenton,132,N/A,N/A
Epée de Bois - Mouffetard,Au P'tit Grec,68 rue Mouffetard,152,N/A,N/A
Epée de Bois - Mouffetard,Carl Marletti,51 rue Censier,239,N/A,N/A
Epée de Bois - Mouffetard,Cave la Bourgogne,"144 rue Mouffetard, 5e",253,N/A,N/A
Edith Cavell - Volta,Sushi Kyo,45 boulevard Georges Clemenceau,154,N/A,N/A
Edith Cavell - Volta,Supermarché G20,40 rue Hudri,134,N/A,N/A
Edith Cavell - Volta,Parc de Bécon,156 boulevard Saint-Denis,206,N/A,N/A
Edith Cavell - Volta,Capezzone de Ioannon Fabrice,10 avenue de la Liberté,318,N/A,N/A
Edith Cavell - Volta,La Galice,48 avenue Pasteur,353,N/A,N/A
Square des Epinettes,Octopussy Bar,22 rue de la Jonquière,63,N/A,N/A
Square des Epinettes,Aux Dés Calés,181 Passage Legendre,199,N/A,N/A
Square des Epinettes,Le 975,25 rue Guy Môquet,323,N/A,N/A
Square des Epinettes,Le Refuge des Moines,85 rue des Moines,379,N/A,N/A
Square des Epinettes,Le Square Marcadet,227bis rue de Marcadet,436,N/A,N/A
Delizy - Louis Nadot,Quai de l'Ourcq,quai de l'Ourcq,82,N/A,N/A
Delizy - Louis Nadot,La Guinguette des Grandes Serres by les Pantins,1 rue du Cheval Blanc,162,N/A,N/A
Delizy - Louis Nadot,Thaddaeus Ropac,69 avenue du Général Leclerc,381,N/A,N/A
Delizy - Louis Nadot,Le Relais,61 rue Victor Hugo,265,N/A,N/A
Delizy - Louis Nadot,Vertigo,104 avenue Jean Lolive,479,N/A,N/A
Marcel Monge - Marcel Dassault,Bishoku,14 rue Frédéric Clavel,220,N/A,N/A
Marcel Monge - Marcel Dassault,Restaurant les Petits Princes,rue du Val d'Or,409,N/A,N/A
Marcel Monge - Marcel Dassault,Parc du Château,N/A,481,N/A,N/A
Marcel Monge - Marcel Dassault,Brasserie ParisLongchamp,Hippodrome Parislongchamp,429,N/A,N/A
Marcel Monge - Marcel Dassault,Restaurant du Golf du Bois de Boulogne,Hippodrome de Longchamp,661,N/A,N/A
Place Paul Eluard,Intermarché SUPER Choisy-le-Roi,36 avenue de Lugo,518,N/A,N/A
Place Paul Eluard,Burak,4 avenue Anatole France,446,N/A,N/A
Place Paul Eluard,Franprix,9 rue Louise Michel,574,N/A,N/A
Place Paul Eluard,SNS 3D- Stop Nuisibles Services,42 rue Emile Zola,562,N/A,N/A
Place Paul Eluard,La Poste,15 avenue Leon Gourdault,718,N/A,N/A
11 Novembre 1918 - 8 Mai 1945,Lo2lair Ingenierie,12 avenue du Huit Mai 1945,277,N/A,N/A
11 Novembre 1918 - 8 Mai 1945,Le Roi du Poulet,87 rue de Sevigne,371,N/A,N/A
11 Novembre 1918 - 8 Mai 1945,Doce Portugal,87 rue de Sévigné,374,N/A,N/A
11 Novembre 1918 - 8 Mai 1945,Alibert Assistance,24 boulevard du Château,407,N/A,N/A
11 Novembre 1918 - 8 Mai 1945,La Poste,Rond Point du Chateau,549,N/A,N/A
Mairie du 16ème,Le Flandrin,4 place Tattegrain,318,N/A,N/A
Mairie du 16ème,Restaurant Brach,Hôtel Brach,319,N/A,N/A
Mairie du 16ème,Restaurant Bon,25 rue de la Pompe,430,N/A,N/A
Mairie du 16ème,Noir - Coffee Shop & Torréfacteur,32 Rue Gustave Courbet,541,N/A,N/A
Mairie du 16ème,Le Zinc du 16,58 rue de la Faisanderie,471,N/A,N/A
Caire - Dussoubs,Les Amis des Messina,81 rue Réaumur,125,N/A,N/A
Caire - Dussoubs,Hoppy Corner,34 rue des Petits Carreaux,140,N/A,N/A
Caire - Dussoubs,BREIZH Café | La Crêpe Autrement,14 rue des Petits Carreaux,177,N/A,N/A
Caire - Dussoubs,Redd,28 rue Saint-Sauveur,209,N/A,N/A
Caire - Dussoubs,Le Distrait,26 rue de la Lune,251,N/A,N/A
Faubourg Poissonniere - Delta,Le Louxor,"170 boulevard de Magenta, 10e",107,N/A,N/A
Faubourg Poissonniere - Delta,Brasserie Bellanger,140 rue du Faubourg Poissonnière,179,N/A,N/A
Faubourg Poissonniere - Delta,Billili,136 rue du Faubourg Poissonnière,208,N/A,N/A
Faubourg Poissonniere - Delta,Brasserie Barbès,"2 boulevard Barbès, 18e",159,N/A,N/A
Faubourg Poissonniere - Delta,La Binouze,"72 rue de Rochechouart, 9e",250,N/A,N/A
Jardin Modèle - Pierre Boudou,Lidl,44.56 rue des Grésillons,411,N/A,N/A
Jardin Modèle - Pierre Boudou,La Baguette Dorée,99 avenue des Grésillons,181,N/A,N/A
Jardin Modèle - Pierre Boudou,T2G,41 avenue des Grésillons,440,N/A,N/A
Jardin Modèle - Pierre Boudou,Le Kavéri,"3 quai Aulagnier, 3",423,N/A,N/A
Jardin Modèle - Pierre Boudou,Hokiko,4 avenue Laurent Cély,339,N/A,N/A
Place Joffre - Frédéric le Play,7e Vin,68 avenue Bosquet,121,N/A,N/A
Place Joffre - Frédéric le Play,École Militaire,avenue de la Motte-Picquet,153,N/A,N/A
Place Joffre - Frédéric le Play,Place de l'École Militaire,place de l'École Militaire,118,N/A,N/A
Place Joffre - Frédéric le Play,Kozy,79 avenue Bosquet,190,N/A,N/A
